outcome	Atrial_fibrillation_PheCode_427_21	Congestive_heart_failure_CHF_NOS_PheCode_428_1	Coronary_atherosclerosis_PheCode_411_4	Hypertensive_heart_disease_PheCode_401_21	Myocardial_infarction_PheCode_411_2	Other_cardiac_conduction_disorders_PheCode_426_8	Alopecia_PheCode_704_1	Atopic_contact_dermatitis_due_to_other_or_unspecified_PheCode_939	Chronic_dermatitis_due_to_solar_radiation_PheCode_938_2	Contact_dermatitis_and_other_eczema_due_to_plants_except_food_PheCode_931	Rosacea_PheCode_695_3	Vitiligo_PheCode_694_1	Cholelithiasis_PheCode_574_1	Chronic_hepatitis_PheCode_70_4	Chronic_liver_disease_and_cirrhosis_PheCode_571	Chronic_pancreatitis_PheCode_577_2	Diverticulosis_and_diverticulitis_PheCode_562	Esophagitis_GERD_and_related_diseases_PheCode_530_1	Diabetic_retinopathy_PheCode_250_7	Disorders_of_refraction_and_accommodation_blindness_and_low_vision_PheCode_367	Glaucoma	Macular_degeneration	Myopia_PheCode_367_1	Senile_cataract_PheCode_366_2	Acquired_hemolytic_anemias_PheCode_283	Aplastic_anemia_PheCode_284	Hypercoagulable_state_PheCode_286_8	Pernicious_anemia_PheCode_281_11	Primary_hypercoagulable_state_PheCode_286_81	Primary_thrombocytopenia_PheCode_287_31	Ankylosing_spondylitis_PheCode_715_2	Inflammatory_bowel_disease_and_other_gasteroenteritis_and_colitis_PheCode_555	Psoriasis_PheCode_696_4	Rheumatoid_arthritis_PheCode_714_1	Sarcoidosis_PheCode_697	Systemic_lupus_erythematosus_PheCode_695_42	Acquired_hypothyroidism_PheCode_244_2	Gout_PheCode_274_1	Graves_disease_PheCode_242_1	Morbid_obesity_PheCode_278_11	Type_2_diabetes_PheCode_250_2	Unspecified_disorder_of_lipoid_metabolism_PheCode_272_9	Intervertebral_disc_disorders_PheCode_722	Osteitis_deformans_Paget_s_disease_of_bone_PheCode_731_1	Osteoarthritis	Osteochondropathies_PheCode_732	Osteoporosis_PheCode_743_1	Unspecified_polyarthropathy_or_polyarthritis_PheCode_716_1	Dementia_includes_Alzheimer_s_Vascular_etc	Epilepsy_recurrent_seizures_convulsions_PheCode_345	Hereditary_and_idiopathic_peripheral_neuropathy_PheCode_356	Migraine_PheCode_340	Multiple_sclerosis	Parkinson_s_disease	Calculus_of_kidney_PheCode_594_1	Chronic_renal_failure_CKD_PheCode_585_3	Glomerulonephritis_PheCode_580_1	Nephrotic_syndrome_without_mention_of_glomerulonephritis_PheCode_580_2	Renal_failure_NOS_PheCode_585_2	Urinary_tract_infection_PheCode_591	Asthma	Bronchiectasis_PheCode_496_3	Chronic_airway_obstruction_PheCode_496	Emphysema_PheCode_496_1	Obstructive_sleep_apnea_PheCode_327_32	Postinflammatory_pulmonary_fibrosis_PheCode_502	Atherosclerosis_PheCode_440	Blood_clot_pulmonary_embolism_deep_vein_thrombosis_DVT	Cerebral_aneurysm_PheCode_433_5	Deep_vein_thrombosis_DVT_PheCode_452_2	Occlusion_of_cerebral_arteries_with_cerebral_infarction_PheCode_433_11	Other_specified_peripheral_vascular_disease_PheCode_443_8
Osteoporosis_PheCode_743_1	0.0084704726275311	0.0262969284855438	0.0216026599276961	0.0124544552216534	0.0242092451719074	0.0106379869228889	0.0100464776387569	0.0512048668173148	0.00545382220065401	0.00440375952251461	0.0131071690870062	0.00645404806117166	0.0259717348434965	0.0163585552699928	0.0177707143769205	0.0222812327647001	0.0339732813987649	0.0745876536608424	-0.014508191009502	0.0441302811525955	0.00431275340135777	0.0171832182590465	0.0308173828003994	0.0494428813169237	0.0131975192482679	0.0241685855295592	0.0223044883579326	0.0150195757093239	0.0204095776517284	0.00788564979439843	0.0264170008711088	0.0463292959771956	0.0103141528026252	0.101159364718302	0.0194447097330952	0.0412263240588383	0.0102027114133088	-0.00219697951963002	0.023803980016139	-0.0270983675779463	-0.0232721774336381	0.00988756305021558	0.045379977430646	0.0258984248295012	0.050393589394175	0.00093736348730075	1	0.0235878217604334	0.00611526950039004	0.043529726698037	0.0419252325901021	0.0295741919741892	0.021397661012285	0.0141557443010077	0.0442719043379845	0.0203540268753547	0.0215264754365227	0.0146437026905203	0.0205427211788564	0.066852125043695	0.0404884417190065	0.0369626851315539	0.0778359569432431	0.0622770357165568	0.00358260567881294	0.0431451142793318	0.0240311929433399	0.019391337126237	0.0191532665887989	0.0365429596316989	-0.00315780203803419	0.0142937249615026
Unspecified_polyarthropathy_or_polyarthritis_PheCode_716_1	-0.000372346542369278	0.0171489190703633	0.0136590893885609	0.00829884410853243	0.0142269645985747	0.00210323124974871	0.00214731654588071	0.019639739783953	0.0050479142015171	0.00762756973170237	0.00481316496602773	0.0084919889700891	0.0112994391888637	0.00844062050665665	0.00898908453539941	0.00814310945253018	0.0127427559836506	0.0356744171239912	0.00429604523177384	0.0222181610307652	-0.0017174049066397	0.00198055374813193	0.00364952127099564	0.0253082873933152	-0.00105951241490797	0.00551349096852111	0.0080243279393174	0.00411085691352038	0.00682930437139855	0.00137085260969624	0.0233247452901572	0.012326279467457	0.0174315158983812	0.106801386355277	0.0117316405149066	0.0340485601429938	-0.00136851977199564	0.0243255817448944	0.00339408862966422	0.0191872770332513	0.0165508935819974	-0.00542145876021639	0.0352560975552306	-6.57326182230204e-05	0.0156436999372035	0.00520430116921206	0.0235878217604334	1	0.00269781471186602	0.00978296693359304	0.0249951773365687	0.0149626645554139	0.00201310953824378	-0.000491636641139075	0.0162922570496163	0.0169515782192458	0.00994932871637297	0.0109453502212512	0.0150143082278094	0.0160001842024414	0.0202355329201619	0.00785610903934291	0.0200947462059477	0.0100834747780979	0.0142646376890063	0.0135424866242737	0.0155801935148126	0.00295808491411371	-0.000753193379399001	0.00701604456397389	0.00458474803110347	0.00797181574117839
Dementia_includes_Alzheimer_s_Vascular_etc	0.00415404234758842	0.0135489423383003	0.0243781844809543	0.00754136248962773	0.00905310560867773	0.00142587279398529	0.0034635554203098	0.0164726277303752	0.000202784371576565	-0.00342833265515593	0.00255097888369476	0.00177570029685388	0.00638256592802266	0.00240677680066668	0.0100175666533914	0.00411394267237881	0.0112603342265794	0.028238618129607	0.0091962275474251	0.0226729232515213	0.0124306237999177	0.0203600940580387	-0.00258912483078723	0.020132211861698	-0.00341951040962272	0.00546941922221313	0.00402989055099921	0.00266215988475537	0.00438173140815197	-0.000529482045355746	0.000758470443205624	0.00737494562085964	0.00380723724287622	-0.000984380053339749	0.0027470746053207	-0.00116226774698769	0.00217624032938698	-0.00365507542932577	0.00224441137674586	-0.00502176161951018	0.0137046221967946	0.00710855398695267	0.0173828109578716	0.00707560590298116	0.0312210362904357	0.00463955210091775	0.00611526950039004	0.00269781471186602	1	0.0391398705424569	0.0228034372793532	0.0146221549552262	0.00322357610972456	0.055112673559652	0.00349512946316422	0.0125082227407822	0.0047588680023354	0.00207542104955635	0.00429756849978599	0.0257464601654989	0.0153917501236358	-0.000185611080133383	0.0289541321179278	0.0053627369392866	0.0136871766856567	0.000353287292300596	0.0103246852414758	0.0345331449315424	0.0133317239004025	0.00977121258244778	0.0138542134457482	0.00441785059066191
Epilepsy_recurrent_seizures_convulsions_PheCode_345	0.0173998943090416	0.0452344366590234	0.052158312642901	0.0261685473712162	0.0697724432334	0.0194484219650524	0.00388328661430345	0.0441376301816767	0.00413321998130119	0.0044191703824679	-0.00374324921726944	0.00248973718188662	0.0319994774354185	0.0195004832116026	0.0387429820309816	0.0525529075800033	0.0232872271521335	0.0882084038588437	0.0122899382207099	0.0627949295144646	0.00820216089715373	0.0108827367480159	0.0241005203065519	0.0586962138029308	0.000751378700929674	0.0353498743347699	0.0280425426414671	0.00383193049918681	0.0240972357396522	0.00872544644450216	0.00474651360056143	0.00559154990134235	0.00691962193699497	0.0183793501121182	0.00662458628558565	0.0121152576708903	0.0189546158411234	0.0147031508269789	0.000288140840095224	0.013653602923301	0.0274439144320189	0.00089590010304987	0.0509853497517975	0.00426790797361131	0.00787958189249591	0.00317195270960976	0.043529726698037	0.00978296693359304	0.0391398705424569	1	0.0657284074242473	0.0758400324171493	0.0208804798632137	0.0309831223405982	0.0180303680588144	0.0446914534846373	0.0148165249198595	0.0179505072366742	0.0398074918908661	0.0788138871374604	0.0358829506716179	0.008615071765469	0.0833123636336758	0.0311026615690378	0.0259087335866692	0.0176815373375199	0.0335950064241554	0.0190367147872518	0.0428887116514668	0.0271529685307909	0.0307539470362922	0.0124607337336359
Hereditary_and_idiopathic_peripheral_neuropathy_PheCode_356	0.0198445489395437	0.087946056606156	0.0894271695112816	0.0587699583646319	0.0707336175343865	0.020729985556679	0.0131682608300275	0.0945352472232497	0.0221026106782427	0.00731449142117189	0.0228009828269832	0.00594166628146824	0.0531645492644557	0.0095759240114036	0.0715649319877443	0.0323768575868222	0.0631295558846644	0.142312785666462	0.0757149141961844	0.117880591468924	0.0117640314600145	0.019412980144269	0.056094922158008	0.129895792728592	0.00886263053372764	0.0424756468634892	0.0231928111470448	0.0188932434393073	0.0239210894527557	0.00637485867303207	0.0152145115167484	0.0115840833977106	0.0188644015742671	0.0497093508965174	0.02189865354153	0.0184122511432696	0.0210487426481925	0.0597600723206236	0.00764755026948022	0.0817158716877263	0.126717162134791	0.0142406472703298	0.17955908574353	0.00921089940812806	0.0644867952443711	0.00512496415851199	0.0419252325901021	0.0249951773365687	0.0228034372793532	0.0657284074242473	1	0.0614710703015549	0.0218218190270344	0.0423607264748649	0.0416875786167823	0.0891589309224213	0.0224145760100663	0.0235969142934889	0.0489910526887504	0.102580861122244	0.0593281347657911	0.0139444584583115	0.105932622280334	0.0414588500955832	0.114978174440783	0.0373420690325374	0.0702866253764817	0.0412537132412459	0.0164859991439005	0.0459159593876974	0.0189450403443553	0.0458305887936817
Migraine_PheCode_340	0.00413485655210023	0.018399268441311	0.0466063018401896	0.0207753750240684	0.0285115751636424	0.0142360944385223	0.00723740973829807	0.0495837076172924	0.0181311500872981	0.0075342298840245	0.00693270927352856	0.00284794202805047	0.0330513833173207	0.00965154429421301	0.0247090634399063	0.0140565797438444	0.0415653322944835	0.112585661457242	-0.000666600310957392	0.117641332850474	0.0132500086691878	0.0197386507576683	0.0489594035906311	0.0549698155855236	-0.00841599827442842	0.0103284482939189	0.0191857712393418	0.00147102055285768	0.0185643699589134	0.00137102590764754	0.010666796482509	0.00543596173635046	-2.94884206311588e-05	0.0208610447801885	0.00578400535982026	0.0138036650108493	0.0118184931208037	0.00457509784393618	0.00985332804451879	0.0245453883531712	0.019037793992625	0.0101870994094336	0.107098631176626	-0.000948911152554906	0.0401650200451238	0.0157059203767838	0.0295741919741892	0.0149626645554139	0.0146221549552262	0.0758400324171493	0.0614710703015549	1	0.013591429316224	0.0096703136512823	0.0429714757339453	0.0124641932202313	0.00137752376018368	0.00248323832422021	0.00560401553850551	0.0458190291963848	0.059902957120501	0.0106440367670541	0.0790018670819278	0.0220368112353255	0.0786108124035707	0.0121144545373709	0.0101245254834074	0.0168082931455712	0.0167683543670407	0.0206547230756493	0.0126024885451377	0.00699017657369802
Multiple_sclerosis	0.00581888654634588	0.00182755773200559	-0.00417079757145582	0.00305213911831933	0.000476777810319613	0.00458073331356075	0.00777494004965013	0.0191580318701799	0.00161485818129259	-0.004729816145921	-0.00140136262199251	0.00363661421867957	0.00130571257338758	-0.00047621796967873	-0.00332644864662333	-0.00236206984778109	-0.000682880483849723	-0.00168377276497684	-0.00175381271408684	0.0149166030610465	0.00815717348951792	-0.00175671432744277	0.0238074724641036	0.0100068077989607	-0.00549378003899207	-0.00123693740361212	0.011542100991393	0.0092712449070287	0.0106391586020537	-0.00114353644969124	0.00550092801611438	-0.000423977329743481	0.00221321746464052	0.00304040409046761	0.00173687998922867	0.00298779742196115	0.00509771192946662	-0.00808050537390957	-0.00211044505503401	0.00496475932121362	0.00276065654725857	-0.00340332998218578	0.0130654057816332	0.00783559090901964	0.00281115545896872	-0.00366086102696083	0.021397661012285	0.00201310953824378	0.00322357610972456	0.0208804798632137	0.0218218190270344	0.013591429316224	1	0.00857795651292214	0.00597989505306878	0.00378308282445156	-0.00491712276716387	0.00154690074332476	0.0042514369273765	0.0551965091317436	0.00989539892538789	0.00422014584678685	0.000327097464881172	-0.0024247921373969	0.00663261871117354	0.00485828410974154	0.000186175760877288	0.0160877834847725	-0.00129214718278562	0.00737584527830804	-0.00298813211720957	-0.000901116055633761
Parkinson_s_disease	0.00390910260784865	0.00860954256947681	0.00383082339537864	0.0111826963574866	0.00149788592762411	0.00534434194694955	0.00720292886022517	0.010945104924788	-0.00158711002539172	-0.00104826460046242	0.00413508391636796	-0.00205749331941176	0.00823602316173102	-0.00211938977069574	-0.0115830957153785	-0.00108717901485223	0.00624000582113759	0.0208029893858139	0.016546572721924	0.0228724785317531	0.000608926219354771	0.00276251467557653	0.010229551572554	0.020231199213429	-0.000307160065293493	0.00729643910171029	0.0102811321456688	0.00731575635590198	0.0074073198175746	0.00701232234007469	0.00608514449987241	0.00656422665497203	-0.00201215086014177	0.00365841274769446	0.00271938367390847	0.00495121561385073	-0.00188058242328106	-0.00179951766070003	-0.000590143343937466	0.00727982925702822	0.0193978990830253	0.000878102555503804	0.0291036580175075	-0.00154383068974066	0.00168849261018191	0.00375591130607207	0.0141557443010077	-0.000491636641139075	0.055112673559652	0.0309831223405982	0.0423607264748649	0.0096703136512823	0.00857795651292214	1	0.00994059781549669	0.0107096493736879	-0.00718656201317809	0.00449138394911339	0.00849108774097095	0.0444588253327308	0.00610269319448521	0.00364794836634986	0.00124443017771881	-0.00188669456147808	0.0278856264263719	-0.000100303892583755	-0.000259752849366784	0.0158121753400842	0.00364909576206092	0.0107958441056044	0.00488986180471775	6.59458678295241e-05
Calculus_of_kidney_PheCode_594_1	0.00681354322580597	0.0310797031673993	0.0544090600899981	0.0365112374845133	0.0494433986725836	0.0124779928547975	0.000512065091904711	0.0357754371603737	0.019671483134813	0.00886326093437495	0.00603565988013493	0.00861775826792843	0.0652386934520111	0.010499206109183	0.0583492583867853	0.0186281632629546	0.0787651418742552	0.0743069969918315	0.0309814200783354	0.0713685349407001	0.0158789661244846	0.00676343644575317	0.025880256547547	0.0805294472122719	0.00890727603734875	0.026930837418039	0.0107122540229615	0.00222448117393755	0.0103315421800067	0.00786409799660646	0.0153639443995165	0.0246008108197206	0.0160352051496896	0.0166262586746142	0.0184794985023845	0.00506618655412127	0.0113055783250972	0.042341167117203	0.00197322300663814	0.0547853174892381	0.0613978947371895	0.00784313177895128	0.0693899665270684	0.00794267234289729	0.0137388746733566	-0.00174149461860738	0.0442719043379845	0.0162922570496163	0.00349512946316422	0.0180303680588144	0.0416875786167823	0.0429714757339453	0.00597989505306878	0.00994059781549669	1	0.0697026748365356	0.00865151641492524	0.0164296059251244	0.0284578440787307	0.15414153810798	0.0277582722260427	0.00112220942559238	0.0290353915541624	0.00723814741262114	0.0745803586495674	0.00815186729498317	0.0255926429318599	0.0139227675905753	0.0117967794548746	0.0260786502649722	0.0100208391302634	0.00808297284004854
Chronic_renal_failure_CKD_PheCode_585_3	0.048172752641874	0.196924133579699	0.162572191964577	0.0905454159425779	0.184441877236823	0.040308864013716	0.00362350300789637	0.0476920881640946	0.0172456794009439	-0.00531405723416187	-0.00524612760410169	-2.87130153247783e-05	0.0706658554247316	0.00779239906091805	0.0796500108578116	0.0397126348717207	0.0643829039112886	0.102197379835704	0.170328574606885	0.0974190762970611	0.012789361336826	0.0109014549292075	0.0313890461995012	0.142005137463147	0.0251828118235872	0.0726211452099698	0.0308847465975755	0.0129846538156478	0.0274104995184228	0.0105322671416573	0.00421359815977295	-0.00279569154997005	0.0181280125883901	0.0288893061362262	0.0224150318898485	0.0295519706238148	0.0282172366875869	0.246387435557656	0.00796903174885873	0.139662187384073	0.246558969676275	0.0223317467089343	0.0525862432880836	0.0137463063415892	0.00991468683064136	0.000295567421222543	0.0203540268753547	0.0169515782192458	0.0125082227407822	0.0446914534846373	0.0891589309224213	0.0124641932202313	0.00378308282445156	0.0107096493736879	0.0697026748365356	1	0.135571957517876	0.116597774590235	0.307188279292585	0.135114052590183	0.0184953885420282	0.00612594654592022	0.0987657274159965	0.0220558253321684	0.12690511892126	0.0304182040198114	0.119063744160617	0.0357506890589903	0.00828845238213117	0.0486663057045307	0.03567526326408	0.0564699080303702
Glomerulonephritis_PheCode_580_1	0.00315717994924383	0.0252421256533807	0.0129847512587514	0.0016352422040662	0.0255408937705979	0.00666641758135622	0.00709575282081294	0.0193053864325944	0.00709297195942065	0.00509802680712723	0.00632190222660932	0.0120023681583072	0.0157339820649222	0.0173953424968001	0.0210448086604329	0.0135282247183117	0.0116702080902067	0.0251235707002907	0.0096309413972719	0.00970863741417593	-0.00444494223787517	-0.00289566983464842	-0.000622143452316062	0.0187212385184023	0.016985406866993	0.0273573591286134	0.0252459715183223	-0.00377428525014511	0.0184447482807771	0.00836768686628566	0.00671546560147912	0.00993350343256314	0.0100864279063504	0.0167929115809331	0.00384207472394505	0.0796806253635285	0.00462434604029327	0.0596831173561881	0.00372056944386142	0.0203475762735462	0.0281676113007439	0.0126570650113159	0.002091662045772	0.00613105513252835	-0.00800559655224951	0.00110389576436325	0.0215264754365227	0.00994932871637297	0.0047588680023354	0.0148165249198595	0.0224145760100663	0.00137752376018368	-0.00491712276716387	-0.00718656201317809	0.00865151641492524	0.135571957517876	1	0.312855199292441	0.139889770499696	0.0234482366327422	0.00289314939286537	0.00585193958993119	0.0207075692347566	0.0094341829433662	0.0143658174290518	0.0117106266282926	0.012698382470778	0.00391085392384933	0.00736811238702772	0.00591114544468319	0.00149715206269855	0.00420351345836192
Nephrotic_syndrome_without_mention_of_glomerulonephritis_PheCode_580_2	0.0122957490259482	0.0483173851469675	0.0217499346699713	0.016845415039677	0.0345892815026232	0.0161647961658248	0.00594501942633519	0.0196365039665135	-0.000236094254465647	0.00224747310648982	0.000159097123875681	0.00306193465090804	0.0194174449716951	0.0174515676370599	0.0245044156912679	0.0136936869520833	0.0198260695767707	0.0214670342146721	0.0394132026800926	0.0125808495852861	-0.00099878289099396	0.00692814163093054	0.00234059013521026	0.0264829362587291	0.0110333932521652	0.0211926730318906	0.0173860660878078	-0.000120266264324632	0.011395905000497	0.00773388048212362	0.00434859182103959	0.00226258748175466	0.0080540072035223	0.0148881225724574	-0.000971591707274443	0.0571777931521182	-0.000924835590980753	0.037925875883199	-0.00182718727877923	0.0308339038028545	0.0468007013087528	0.00231981057999238	0.0122344599017896	0.0073345131265587	0.000378153060230658	0.000683347626312462	0.0146437026905203	0.0109453502212512	0.00207542104955635	0.0179505072366742	0.0235969142934889	0.00248323832422021	0.00154690074332476	0.00449138394911339	0.0164296059251244	0.116597774590235	0.312855199292441	1	0.128796759454582	0.0382685996093613	0.00213632865243175	0.00132148677284702	0.023048471409588	0.00880269269360809	0.0190550082971314	0.00674595953139529	0.020220686918305	0.00451430732293429	0.00342397457625187	0.0102644689931587	0.00491612005441256	0.0183192574749444
Renal_failure_NOS_PheCode_585_2	0.0307166572505233	0.0886808349467039	0.0617123803479396	0.0294527234231139	0.0906094259086781	0.0239424869207267	0.00423162494162472	0.0283576814519664	0.00120506821875932	0.00183454548106339	0.0020958976456696	0.00669115730014583	0.0344455554511334	0.0121304620639769	0.0361699676064527	0.0260449327431082	0.0327687934073175	0.0513507965075117	0.0783806294185021	0.0459891773832432	0.00633374728629415	0.00223135042246782	0.0202279331412379	0.0676613637310508	0.0177551307923319	0.0415908463366058	0.0149151030428553	0.00801163511407213	0.0134304260907135	0.013635009660637	0.00698893973376726	0.000368424182208989	0.00762669570223131	0.0104642637894003	0.0131210013041775	0.0192136070082795	0.0144029650467085	0.116662029697662	0.00316272398900269	0.056137331171527	0.102305439020924	0.01029734912852	0.0165323786875932	0.00371192751788868	0.00204749941207145	0.00302992576151857	0.0205427211788564	0.0150143082278094	0.00429756849978599	0.0398074918908661	0.0489910526887504	0.00560401553850551	0.0042514369273765	0.00849108774097095	0.0284578440787307	0.307188279292585	0.139889770499696	0.128796759454582	1	0.0862278874146285	0.00432808618664624	0.00235309399145729	0.0469679614328098	0.0115818971266456	0.0386269319363715	0.0126603730136342	0.0546551880683383	0.014573795866348	0.00351069808459106	0.0220574574020454	0.014989721380624	0.0344972272017194
Urinary_tract_infection_PheCode_591	0.0304966793519113	0.120198206726795	0.0959278240491081	0.0820059748382034	0.113313820379365	0.0354656663793572	0.0125652204742264	0.102969746250291	0.0182671169595365	0.00669596376857798	0.0136336258156035	0.00855613845211811	0.0945666565892251	0.0215358254169753	0.0729965187356301	0.0460264641838985	0.102613419881078	0.131483886118675	0.0731696495697358	0.110634793396399	0.00975178464175932	0.0171344254996688	0.0461991669113384	0.13218294386901	0.0250876650173388	0.0556035347878267	0.0266843145019495	0.0230069131023097	0.0228986769351768	0.0148275254894098	0.00307083294345476	0.0214536822434437	0.00971286911371892	0.0254534708147764	0.00460307730694534	0.0201402331336096	0.0161383716053649	0.0573598982364111	0.0107568578723205	0.0899339338950008	0.10884135728144	0.0125207117043978	0.101320436051564	0.0119241514317515	0.0247683467949646	-0.00183502438044924	0.066852125043695	0.0160001842024414	0.0257464601654989	0.0788138871374604	0.102580861122244	0.0458190291963848	0.0551965091317436	0.0444588253327308	0.15414153810798	0.135114052590183	0.0234482366327422	0.0382685996093613	0.0862278874146285	1	0.0552473928867237	0.01824966041105	0.124150332543923	0.0465737735839131	0.0732555484308672	0.0350831059264823	0.0653815836497709	0.039682729693183	0.0201243221578458	0.0591540233641355	0.0220708442440615	0.0362218720312531
Asthma	0.0059476434317937	0.0494325706340303	0.0328457756150125	0.0302501670186711	0.0190620140132333	0.00960472006404604	0.0180378961042908	0.099314308854641	0.00296149456026529	0.0121607663665954	0.014006503212609	0.00647425174310376	0.0303214319684869	0.00997577141061449	0.0331593738695554	0.0120684685056217	0.0361910173551416	0.140841454342104	0.0125816407758099	0.0626741769516379	0.00832105747801404	0.012178697438657	0.036156230605255	0.0575887528050565	-0.00442626723824253	0.00772286558345271	0.00695933553939111	0.0060758096868177	0.00566207130325544	0.00385045435188779	0.00954116775217015	0.0166708131138588	0.0254465893928936	0.0361136787339225	0.0355459143220373	0.0262182399516599	0.00786024833053635	0.0267456449237162	0.0128553549230319	0.0974960749899597	0.0471845272538531	0.012742220679476	0.0960602669592935	0.00102240600493308	0.0558576902247856	0.00765460471891189	0.0404884417190065	0.0202355329201619	0.0153917501236358	0.0358829506716179	0.0593281347657911	0.059902957120501	0.00989539892538789	0.00610269319448521	0.0277582722260427	0.0184953885420282	0.00289314939286537	0.00213632865243175	0.00432808618664624	0.0552473928867237	1	0.0488753023273459	0.164431949753056	0.0563731451899513	0.130952223791967	0.0286280368789922	0.00256037673419492	0.0377180300314183	0.00713842678440348	0.0221394839562102	-0.00146044136341089	-0.00170554596959309
Bronchiectasis_PheCode_496_3	0.00398211359370439	0.0168286314548918	0.00691532409803364	0.0088568532797896	0.011230214140919	0.015687437441087	0.00433333074766531	0.0245304955881505	0.0106881013606891	0.00256637398486967	-0.000420750000058952	0.0011732848832948	0.0137600795240113	0.00119701404881929	0.00954403462836373	0.0140929530096698	0.0153212607043423	0.036036671485895	0.000703449659903564	0.0200783587707546	0.00282518502299502	0.000646515226806221	0.0107870709171491	0.023440646692188	0.0103796873927336	0.0125071877298946	0.0096133020671344	0.00443067433780932	0.0108104189174148	0.00771360605929463	0.00674574076413323	0.0147179512562643	0.00165830977891085	0.0199684967398094	0.0270271793358099	0.0183348758653492	0.00889108925994295	0.00636539202495023	0.0143426560906847	0.000933328684429776	0.00227924050779985	5.46918091599795e-05	0.0191018219096867	-0.00279211420045783	0.00520855035336299	0.00215153536483187	0.0369626851315539	0.00785610903934291	-0.000185611080133383	0.008615071765469	0.0139444584583115	0.0106440367670541	0.00422014584678685	0.00364794836634986	0.00112220942559238	0.00612594654592022	0.00585193958993119	0.00132148677284702	0.00235309399145729	0.01824966041105	0.0488753023273459	1	0.0839879528392316	0.0661992126228484	0.017403537714304	0.0789386076303107	0.00662067549873436	0.0108925671106746	0.00207944904701076	0.012745665601057	-0.00217744553205963	0.00743841157867703
Chronic_airway_obstruction_PheCode_496	0.0106154118194647	0.281417573927687	0.255936228237887	0.172881385810959	0.154855638497234	0.0270333742960722	-0.00119300646950489	0.0794524182547408	0.0245580281308061	0.000881320126485736	-0.0023391962458302	-0.005279153134362	0.079573277075748	0.0303738502758577	0.0766012625633257	0.0460084679532387	0.0972482528387498	0.17509623929319	0.0691199241099129	0.211506986378052	0.0256268832986483	0.0409873868271924	0.0377774853044279	0.163588670017877	0.0216387677130923	0.0418877937107683	0.0188874808232786	0.012744171673027	0.0182682932996977	0.0132797961543929	0.00741832993498013	0.0142410506475368	0.0359132167936706	0.0565407504312991	0.00597746976303512	0.0170631202818933	0.0139420412443236	0.0391597149839371	0.0165647967144684	0.0819567644343945	0.0910496037129421	0.00651311297120945	0.130349926942555	0.00490405173509126	0.0350564922323883	0.00609603123882823	0.0778359569432431	0.0200947462059477	0.0289541321179278	0.0833123636336758	0.105932622280334	0.0790018670819278	0.000327097464881172	0.00124443017771881	0.0290353915541624	0.0987657274159965	0.0207075692347566	0.023048471409588	0.0469679614328098	0.124150332543923	0.164431949753056	0.0839879528392316	1	0.262123668326339	0.101992480929236	0.103173609495032	0.199052198054678	0.0522188249805042	0.0252976448899089	0.0681703261604037	0.0593099936004718	0.061578051741892
Emphysema_PheCode_496_1	-0.00133333149621281	0.0605718720112292	0.0609451343344682	0.0395390606173363	0.0555480324320414	0.020301929309604	-0.000624832050540036	0.0329221613924134	0.0124728925830123	-0.0038245563004244	-0.00274052760094582	-0.00165911355390345	0.0433425325901827	0.0124025867882032	0.034983860054046	0.0281458567397328	0.0524108923872749	0.0768065367240675	-0.00151610290984037	0.0521504102468704	0.00263671126762637	0.0109406044291725	0.00992857842733233	0.0612438793889944	0.0114918124664648	0.0210078266388221	0.00944607403204479	0.00700369978193843	0.00793707238100911	0.0117612321937837	0.00561563261409002	0.0111952771323355	0.00768230102033353	0.0354435887653112	0.0108904124487982	0.00987986694223387	0.00697089406496986	0.000543624760579443	0.00630697267465276	-0.0156500487802704	0.00267913014398767	0.00493215197486321	0.0514372505333726	0.00420505765690588	0.00915216349522428	0.00214239534445636	0.0622770357165568	0.0100834747780979	0.0053627369392866	0.0311026615690378	0.0414588500955832	0.0220368112353255	-0.0024247921373969	-0.00188669456147808	0.00723814741262114	0.0220558253321684	0.0094341829433662	0.00880269269360809	0.0115818971266456	0.0465737735839131	0.0563731451899513	0.0661992126228484	0.262123668326339	1	0.0151992988261565	0.112190384955212	0.066276046047401	0.0285310536065367	0.00933091916570749	0.0205892721636828	0.00684491802517123	0.0242343028791972
